customer_id,country,acquisition_channel,device_type,signup_date
6802,CA,Organic,desktop,2022-09-19
6803,FR,Partnership,desktop,2023-04-08
6804,FR,Referral,desktop,2024-03-31
6805,UK,Paid Ads,mobile,2024-02-19
6806,DE,Partnership,mobile,2025-04-18
6807,UK,Email,mobile,2025-02-14
6808,FR,Email,mobile,2024-02-10
6809,SE,Organic,mobile,2023-10-04
6810,UK,Partnership,desktop,2023-09-08
6811,SE,Referral,mobile,2025-03-23
6812,BR,Referral,desktop,2022-05-14
6813,SE,Partnership,desktop,2022-02-05
6814,NL,Organic,desktop,2025-04-14
6815,IN,Organic,desktop,2024-04-16
6816,BR,Paid Ads,mobile,2022-10-29
6817,IN,Organic,desktop,2023-05-05
6818,FR,Referral,desktop,2025-08-29
6819,FR,Organic,mobile,2025-06-18
6820,NL,Organic,desktop,2025-01-14
6821,US,Paid Ads,mobile,2024-04-22
6822,IN,Paid Ads,mobile,2024-06-09
6823,UK,Organic,desktop,2025-10-08
6824,NL,Organic,desktop,2025-09-29
6825,BR,Paid Ads,desktop,2023-04-01
6826,CA,Email,mobile,2025-04-30
6827,UK,Email,desktop,2023-03-01
6828,SE,Organic,mobile,2023-03-29
6829,FR,Paid Ads,mobile,2024-12-08
6830,BR,Organic,desktop,2024-01-12
6831,NL,Paid Ads,desktop,2025-08-28
6832,IN,Partnership,desktop,2022-08-05
6833,IN,Paid Ads,mobile,2024-05-29
6834,AU,Paid Ads,desktop,2025-08-15
6835,FR,Organic,desktop,2025-08-01
6836,UK,Partnership,desktop,2022-12-17
6837,SE,Paid Ads,mobile,2023-11-20
6838,SE,Paid Ads,desktop,2024-10-04
6839,FR,Paid Ads,mobile,2022-12-22
6840,AU,Organic,mobile,2025-10-01
6841,AU,Email,mobile,2025-08-11
6842,UK,Organic,mobile,2023-01-05
6843,AU,Referral,mobile,2022-10-10
6844,NL,Paid Ads,mobile,2022-07-28
6845,AU,Organic,desktop,2025-08-06
6846,IN,Organic,mobile,2023-02-22
6847,DE,Referral,desktop,2024-01-27
6848,US,Organic,desktop,2024-03-10
6849,IN,Organic,desktop,2024-09-11
6850,IN,Organic,mobile,2022-06-28
6851,CA,Email,mobile,2023-04-20
6852,CA,Email,mobile,2025-08-28
6853,FR,Email,mobile,2025-08-05
6854,CA,Paid Ads,desktop,2025-03-30
6855,FR,Paid Ads,desktop,2022-02-22
6856,IN,Organic,desktop,2023-09-24
6857,US,Organic,desktop,2024-10-15
6858,UK,Email,mobile,2023-07-07
6859,UK,Email,mobile,2025-08-06
6860,DE,Email,desktop,2024-10-21
6861,BR,Paid Ads,mobile,2022-06-28
6862,UK,Email,mobile,2025-08-06
6863,BR,Partnership,desktop,2025-09-22
6864,AU,Organic,mobile,2022-07-11
6865,SE,Organic,desktop,2024-06-24
6866,IN,Paid Ads,mobile,2023-08-19
6867,US,Organic,desktop,2023-12-26
6868,FR,Email,mobile,2023-01-28
6869,BR,Organic,desktop,2024-08-18
6870,DE,Paid Ads,mobile,2025-09-22
6871,UK,Paid Ads,mobile,2024-05-19
6872,NL,Paid Ads,desktop,2022-07-22
6873,UK,Organic,mobile,2024-10-06
6874,CA,Partnership,mobile,2023-10-13
6875,IN,Organic,mobile,2025-06-14
6876,CA,Email,mobile,2024-02-21
6877,UK,Email,mobile,2023-02-21
6878,NL,Organic,mobile,2023-02-18
6879,CA,Partnership,desktop,2025-03-17
6880,US,Paid Ads,desktop,2023-06-22
6881,CA,Referral,mobile,2025-03-16
6882,NL,Referral,mobile,2023-03-16
6883,CA,Paid Ads,desktop,2023-09-16
6884,BR,Organic,mobile,2024-04-01
6885,AU,Email,mobile,2025-09-08
6886,FR,Paid Ads,mobile,2025-08-28
6887,UK,Organic,mobile,2023-03-17
6888,BR,Referral,desktop,2023-11-08
6889,FR,Referral,mobile,2022-12-04
6890,AU,Paid Ads,desktop,2024-05-27
6891,BR,Organic,mobile,2024-03-26
6892,DE,Paid Ads,desktop,2025-07-29
6893,BR,Organic,mobile,2025-08-26
6894,US,Paid Ads,mobile,2023-12-14
6895,NL,Partnership,mobile,2024-05-04
6896,UK,Organic,mobile,2025-07-24
6897,IN,Organic,mobile,2025-04-26
6898,FR,Email,desktop,2022-01-11
6899,CA,Organic,mobile,2023-09-13
6900,UK,Organic,desktop,2024-02-04
6901,IN,Referral,mobile,2023-04-25
6902,AU,Email,desktop,2023-03-05
6903,BR,Email,desktop,2022-04-09
6904,IN,Email,desktop,2024-11-01
6905,DE,Paid Ads,mobile,2023-06-17
6906,UK,Email,desktop,2022-05-14
6907,UK,Organic,desktop,2023-04-27
6908,UK,Organic,mobile,2025-04-21
6909,NL,Organic,desktop,2025-06-10
6910,AU,Organic,mobile,2024-04-24
6911,NL,Organic,mobile,2024-01-27
6912,UK,Paid Ads,mobile,2025-10-11
6913,DE,Paid Ads,desktop,2023-03-06
6914,CA,Organic,desktop,2023-04-01
6915,DE,Referral,desktop,2023-08-02
6916,FR,Referral,desktop,2023-01-16
6917,AU,Organic,desktop,2023-12-08
6918,BR,Organic,mobile,2025-08-08
6919,UK,Organic,mobile,2024-09-30
6920,IN,Organic,desktop,2024-01-21
6921,CA,Email,desktop,2025-08-30
6922,BR,Organic,mobile,2022-05-05
6923,SE,Organic,desktop,2023-03-23
6924,DE,Organic,mobile,2024-08-03
6925,CA,Email,desktop,2024-09-30
6926,SE,Organic,mobile,2022-04-14
6927,NL,Referral,mobile,2024-01-09
6928,SE,Organic,mobile,2024-11-08
6929,BR,Email,desktop,2025-01-01
6930,AU,Partnership,desktop,2024-10-26
6931,DE,Paid Ads,mobile,2023-09-14
6932,CA,Email,mobile,2022-08-14
6933,SE,Referral,mobile,2024-02-11
6934,DE,Email,mobile,2022-10-25
6935,CA,Email,desktop,2025-09-12
6936,CA,Organic,desktop,2024-04-13
6937,BR,Paid Ads,desktop,2023-09-09
6938,DE,Partnership,mobile,2025-03-15
6939,BR,Organic,desktop,2024-05-12
6940,SE,Partnership,desktop,2023-08-30
6941,FR,Paid Ads,mobile,2025-05-01
6942,AU,Paid Ads,mobile,2025-06-26
6943,FR,Referral,mobile,2024-12-04
6944,US,Email,mobile,2022-05-02
6945,UK,Paid Ads,mobile,2024-08-04
6946,FR,Organic,desktop,2025-03-12
6947,NL,Referral,desktop,2022-11-09
6948,AU,Partnership,mobile,2023-04-23
6949,UK,Referral,desktop,2025-07-11
6950,SE,Organic,desktop,2022-02-24
6951,BR,Organic,desktop,2025-02-28
6952,NL,Partnership,mobile,2024-04-12
6953,UK,Organic,desktop,2024-03-08
6954,UK,Paid Ads,desktop,2022-01-20
6955,CA,Organic,desktop,2025-05-09
6956,US,Organic,desktop,2023-11-10
6957,BR,Organic,mobile,2024-07-04
6958,SE,Organic,mobile,2024-12-09
6959,DE,Email,mobile,2025-01-06
6960,FR,Organic,mobile,2025-09-20
6961,AU,Organic,desktop,2024-06-23
6962,US,Paid Ads,mobile,2024-01-05
6963,CA,Partnership,desktop,2025-09-18
6964,CA,Referral,mobile,2024-10-31
6965,UK,Organic,desktop,2023-08-12
6966,IN,Organic,mobile,2022-10-20
6967,FR,Paid Ads,desktop,2025-06-01
6968,US,Email,desktop,2023-11-14
6969,UK,Organic,mobile,2024-11-20
6970,US,Organic,mobile,2024-04-08
6971,NL,Referral,mobile,2023-03-03
6972,BR,Referral,mobile,2024-09-14
6973,AU,Paid Ads,desktop,2022-06-03
6974,FR,Organic,mobile,2024-01-23
6975,CA,Organic,desktop,2024-07-11
6976,IN,Organic,mobile,2024-02-23
6977,SE,Organic,mobile,2025-02-24
6978,DE,Partnership,mobile,2025-05-17
6979,BR,Organic,mobile,2025-03-20
6980,FR,Referral,desktop,2022-04-12
6981,NL,Paid Ads,mobile,2023-02-23
6982,FR,Organic,desktop,2024-06-29
6983,SE,Email,desktop,2025-08-31
6984,AU,Referral,mobile,2025-05-24
6985,AU,Partnership,desktop,2025-06-01
6986,US,Organic,mobile,2023-08-19
6987,UK,Organic,desktop,2024-02-14
6988,AU,Organic,desktop,2024-04-08
6989,IN,Organic,mobile,2022-12-19
6990,DE,Paid Ads,mobile,2022-03-24
6991,NL,Email,mobile,2025-09-11
6992,SE,Organic,desktop,2023-05-13
6993,CA,Partnership,desktop,2023-05-12
6994,AU,Paid Ads,mobile,2022-07-23
6995,CA,Referral,mobile,2025-08-25
6996,AU,Organic,mobile,2024-08-20
6997,IN,Organic,desktop,2024-11-28
6998,CA,Email,mobile,2025-08-08
6999,UK,Organic,mobile,2023-10-21
7000,NL,Email,mobile,2024-10-07
7001,DE,Paid Ads,desktop,2022-04-12
7002,IN,Email,mobile,2023-02-10
7003,UK,Referral,mobile,2025-05-21
7004,DE,Organic,mobile,2025-03-15
7005,UK,Paid Ads,mobile,2023-10-28
7006,UK,Organic,mobile,2023-12-04
7007,UK,Paid Ads,mobile,2024-06-25
7008,US,Organic,mobile,2022-01-01
7009,DE,Paid Ads,mobile,2023-05-14
7010,UK,Organic,mobile,2023-03-20
7011,BR,Partnership,mobile,2023-05-29
7012,BR,Paid Ads,desktop,2025-04-25
7013,AU,Partnership,desktop,2023-07-14
7014,NL,Organic,mobile,2023-02-19
7015,CA,Referral,desktop,2024-05-20
7016,AU,Organic,mobile,2025-06-24
7017,US,Paid Ads,mobile,2023-05-14
7018,BR,Email,mobile,2022-07-13
7019,DE,Partnership,mobile,2023-11-05
7020,NL,Organic,mobile,2025-02-23
7021,NL,Partnership,desktop,2024-07-16
7022,CA,Referral,desktop,2025-05-06
7023,DE,Partnership,mobile,2025-09-23
7024,SE,Paid Ads,mobile,2025-04-11
7025,CA,Partnership,desktop,2024-09-17
7026,NL,Email,desktop,2024-05-06
7027,US,Organic,desktop,2022-04-15
7028,IN,Organic,mobile,2025-10-17
7029,IN,Organic,mobile,2023-12-13
7030,BR,Paid Ads,mobile,2022-12-09
7031,NL,Email,mobile,2024-11-27
7032,US,Email,mobile,2023-07-21
7033,CA,Referral,desktop,2024-08-27
7034,US,Paid Ads,desktop,2024-08-28
7035,FR,Organic,mobile,2024-03-06
7036,CA,Organic,mobile,2025-05-26
7037,UK,Referral,desktop,2023-06-21
7038,CA,Organic,desktop,2024-03-10
7039,BR,Organic,mobile,2024-06-30
7040,IN,Paid Ads,desktop,2024-11-24
7041,CA,Organic,mobile,2025-04-02
7042,UK,Organic,mobile,2023-12-29
7043,FR,Organic,desktop,2024-11-04
7044,US,Partnership,mobile,2022-12-06
7045,DE,Organic,desktop,2025-08-29
7046,IN,Email,desktop,2023-12-13
7047,US,Organic,desktop,2025-02-04
7048,FR,Email,mobile,2022-02-24
7049,DE,Paid Ads,mobile,2023-03-14
7050,NL,Email,desktop,2024-04-29
7051,AU,Email,mobile,2025-07-07
7052,BR,Paid Ads,desktop,2024-06-18
7053,US,Partnership,mobile,2025-08-26
7054,SE,Paid Ads,mobile,2024-04-24
7055,DE,Referral,mobile,2024-05-03
7056,NL,Paid Ads,desktop,2022-10-07
7057,SE,Partnership,desktop,2025-04-21
7058,AU,Email,mobile,2023-05-23
7059,AU,Organic,desktop,2025-07-28
7060,IN,Paid Ads,mobile,2025-08-08
7061,SE,Email,desktop,2025-09-08
7062,IN,Email,desktop,2024-06-09
7063,IN,Partnership,desktop,2024-12-09
7064,IN,Organic,mobile,2025-03-28
7065,IN,Paid Ads,mobile,2022-10-29
7066,NL,Paid Ads,mobile,2024-09-14
7067,BR,Organic,desktop,2022-04-01
7068,CA,Paid Ads,mobile,2024-05-12
7069,NL,Paid Ads,desktop,2022-12-14
7070,FR,Organic,mobile,2023-02-03
7071,IN,Organic,mobile,2023-11-18
7072,DE,Organic,desktop,2024-02-18
7073,DE,Referral,desktop,2024-10-09
7074,SE,Paid Ads,desktop,2022-07-04
7075,SE,Organic,mobile,2024-05-19
7076,FR,Paid Ads,mobile,2023-02-03
7077,NL,Organic,desktop,2024-08-13
7078,DE,Partnership,desktop,2024-10-25
7079,UK,Organic,mobile,2024-07-23
7080,UK,Email,desktop,2025-02-13
7081,CA,Paid Ads,desktop,2023-10-06
7082,UK,Email,mobile,2025-03-13
7083,US,Organic,mobile,2024-02-18
7084,IN,Organic,desktop,2024-04-25
7085,FR,Email,desktop,2024-11-06
7086,SE,Organic,mobile,2022-02-19
7087,US,Referral,desktop,2024-11-13
7088,BR,Organic,mobile,2024-10-04
7089,IN,Referral,mobile,2023-08-29
7090,DE,Partnership,desktop,2022-07-29
7091,IN,Partnership,mobile,2022-08-09
7092,SE,Paid Ads,mobile,2025-08-20
7093,AU,Paid Ads,mobile,2024-12-22
7094,AU,Partnership,mobile,2022-10-22
7095,US,Email,mobile,2023-11-06
7096,NL,Organic,mobile,2024-09-04
7097,DE,Paid Ads,desktop,2025-05-25
7098,SE,Organic,desktop,2022-04-24
7099,SE,Partnership,desktop,2023-05-06
7100,SE,Organic,mobile,2025-07-18
7101,UK,Paid Ads,mobile,2022-01-26
7102,SE,Referral,desktop,2023-03-08
7103,AU,Partnership,mobile,2025-09-23
7104,BR,Email,desktop,2024-09-28
7105,FR,Organic,mobile,2023-06-16
7106,IN,Paid Ads,desktop,2022-06-17
7107,FR,Partnership,mobile,2022-03-16
7108,AU,Referral,desktop,2023-05-20
7109,AU,Referral,desktop,2025-07-10
7110,BR,Email,desktop,2024-01-27
7111,CA,Organic,mobile,2025-01-25
7112,US,Referral,desktop,2025-08-15
7113,UK,Organic,desktop,2024-01-16
7114,NL,Paid Ads,desktop,2023-02-18
7115,SE,Email,mobile,2024-06-05
7116,SE,Organic,mobile,2025-08-05
7117,BR,Paid Ads,mobile,2025-04-23
7118,CA,Organic,mobile,2022-06-14
7119,SE,Organic,desktop,2024-12-26
7120,UK,Email,mobile,2024-08-10
7121,US,Referral,mobile,2025-08-04
7122,UK,Organic,desktop,2022-10-13
7123,CA,Paid Ads,desktop,2024-06-26
7124,AU,Paid Ads,desktop,2025-07-08
7125,UK,Organic,desktop,2024-01-19
7126,FR,Email,desktop,2024-04-22
7127,UK,Paid Ads,desktop,2022-06-25
7128,AU,Email,desktop,2023-07-12
7129,SE,Organic,mobile,2023-09-20
7130,IN,Organic,mobile,2025-09-10
7131,IN,Organic,mobile,2023-07-19
7132,IN,Organic,desktop,2024-03-26
7133,SE,Email,desktop,2024-12-02
7134,BR,Organic,mobile,2022-12-28
7135,US,Organic,desktop,2024-04-28
7136,US,Partnership,mobile,2025-02-13
7137,SE,Referral,mobile,2025-06-25
7138,UK,Organic,mobile,2024-10-13
7139,NL,Partnership,desktop,2024-11-30
7140,US,Organic,mobile,2022-10-20
7141,FR,Email,desktop,2025-09-10
7142,FR,Organic,desktop,2022-11-01
7143,DE,Referral,mobile,2025-03-24
7144,FR,Paid Ads,mobile,2023-06-21
7145,US,Organic,mobile,2025-08-30
7146,NL,Referral,desktop,2025-01-25
7147,AU,Referral,mobile,2025-03-02
7148,IN,Email,mobile,2023-04-07
7149,UK,Email,desktop,2024-03-03
7150,AU,Paid Ads,mobile,2024-10-03
7151,NL,Paid Ads,desktop,2025-03-19
7152,BR,Referral,mobile,2022-09-05
7153,IN,Referral,mobile,2025-09-26
7154,DE,Paid Ads,mobile,2025-07-18
7155,BR,Paid Ads,mobile,2023-06-30
7156,US,Paid Ads,mobile,2025-05-12
7157,NL,Partnership,mobile,2024-06-07
7158,IN,Paid Ads,mobile,2024-03-27
7159,DE,Organic,desktop,2023-09-05
7160,UK,Paid Ads,mobile,2024-08-21
7161,UK,Email,desktop,2025-02-04
7162,SE,Email,mobile,2024-01-20
7163,US,Email,mobile,2024-10-16
7164,FR,Email,mobile,2025-01-02
7165,NL,Organic,mobile,2025-01-15
7166,DE,Paid Ads,mobile,2022-05-13
7167,DE,Email,mobile,2025-06-18
7168,FR,Organic,mobile,2024-03-23
7169,FR,Paid Ads,desktop,2023-06-17
7170,BR,Email,desktop,2023-05-15
7171,IN,Email,desktop,2024-04-23
7172,BR,Partnership,mobile,2025-07-15
7173,CA,Partnership,desktop,2023-12-06
7174,CA,Organic,desktop,2025-02-25
7175,US,Partnership,desktop,2022-08-21
7176,SE,Organic,desktop,2024-04-15
7177,NL,Referral,desktop,2025-10-24
7178,DE,Organic,desktop,2025-03-19
7179,IN,Organic,desktop,2023-03-23
7180,UK,Partnership,mobile,2024-05-17
7181,UK,Organic,desktop,2023-05-01
7182,AU,Referral,mobile,2024-01-18
7183,FR,Organic,mobile,2025-03-29
7184,US,Organic,desktop,2025-03-20
7185,AU,Organic,desktop,2023-04-22
7186,AU,Referral,mobile,2025-08-19
7187,SE,Organic,desktop,2024-09-04
7188,NL,Organic,mobile,2023-12-09
7189,DE,Referral,desktop,2024-05-17
7190,IN,Organic,mobile,2024-09-18
7191,UK,Paid Ads,mobile,2024-07-27
7192,UK,Partnership,mobile,2024-04-28
7193,UK,Paid Ads,mobile,2024-05-21
7194,CA,Paid Ads,mobile,2023-01-23
7195,NL,Referral,mobile,2025-05-02
7196,US,Email,mobile,2024-07-05
7197,UK,Email,desktop,2022-10-30
7198,SE,Partnership,desktop,2025-03-15
7199,UK,Organic,desktop,2025-08-28
7200,US,Partnership,mobile,2025-09-12
7201,CA,Partnership,desktop,2023-11-23
7202,SE,Email,desktop,2022-11-07
7203,AU,Paid Ads,mobile,2024-06-07
7204,US,Email,desktop,2022-09-23
7205,AU,Organic,mobile,2025-08-30
7206,FR,Email,mobile,2023-02-04
7207,BR,Organic,mobile,2023-06-02
7208,UK,Email,mobile,2024-01-14
7209,US,Referral,mobile,2023-12-13
7210,BR,Organic,mobile,2025-04-13
7211,IN,Email,desktop,2024-03-20
7212,SE,Paid Ads,mobile,2023-01-12
7213,NL,Referral,desktop,2023-06-25
7214,FR,Organic,mobile,2024-05-26
7215,IN,Email,mobile,2022-11-30
7216,IN,Paid Ads,desktop,2024-09-26
7217,FR,Paid Ads,mobile,2024-08-03
7218,AU,Paid Ads,mobile,2025-01-19
7219,US,Referral,desktop,2025-09-03
7220,DE,Referral,desktop,2025-08-09
7221,UK,Paid Ads,mobile,2025-09-11
7222,SE,Paid Ads,mobile,2023-05-19
7223,CA,Paid Ads,mobile,2022-10-30
7224,US,Partnership,mobile,2023-08-18
7225,UK,Referral,mobile,2025-07-23
7226,US,Paid Ads,mobile,2025-10-05
7227,IN,Organic,desktop,2025-06-18
7228,DE,Paid Ads,mobile,2022-09-17
7229,CA,Email,mobile,2025-09-12
7230,US,Organic,mobile,2024-02-06
7231,UK,Referral,mobile,2022-01-26
7232,CA,Organic,desktop,2024-03-02
7233,CA,Organic,mobile,2022-04-29
7234,NL,Organic,desktop,2024-07-08
7235,SE,Email,desktop,2023-10-11
7236,IN,Partnership,mobile,2024-04-11
7237,NL,Organic,desktop,2024-09-28
7238,UK,Paid Ads,desktop,2025-06-27
7239,UK,Organic,mobile,2024-11-22
7240,AU,Email,mobile,2024-02-20
7241,US,Referral,mobile,2025-05-09
7242,US,Organic,mobile,2025-08-02
7243,AU,Organic,mobile,2022-10-07
7244,BR,Email,mobile,2024-06-23
7245,FR,Referral,mobile,2023-07-22
7246,US,Organic,desktop,2022-05-02
7247,FR,Referral,mobile,2024-11-29
7248,US,Email,desktop,2025-06-21
7249,SE,Paid Ads,mobile,2022-12-29
7250,BR,Paid Ads,mobile,2025-05-01
7251,DE,Paid Ads,desktop,2025-06-12
7252,BR,Referral,mobile,2025-08-11
7253,UK,Referral,mobile,2023-06-22
7254,AU,Partnership,mobile,2025-08-01
7255,UK,Organic,desktop,2023-09-14
7256,DE,Referral,mobile,2024-07-18
7257,NL,Organic,desktop,2022-05-10
7258,UK,Organic,mobile,2022-04-24
7259,UK,Referral,desktop,2025-01-25
7260,UK,Partnership,desktop,2024-03-05
7261,CA,Organic,desktop,2023-06-07
7262,FR,Partnership,desktop,2023-02-17
7263,BR,Organic,mobile,2024-12-01
7264,NL,Paid Ads,desktop,2022-01-02
7265,BR,Organic,mobile,2025-04-25
7266,SE,Referral,mobile,2022-07-14
7267,FR,Paid Ads,mobile,2023-02-18
7268,NL,Paid Ads,mobile,2023-12-17
7269,SE,Paid Ads,mobile,2024-04-26
7270,IN,Referral,desktop,2023-11-03
7271,CA,Paid Ads,desktop,2023-09-14
7272,UK,Paid Ads,mobile,2025-09-28
7273,CA,Email,desktop,2024-10-30
7274,BR,Referral,mobile,2022-03-04
7275,NL,Organic,desktop,2024-02-15
7276,SE,Organic,desktop,2025-07-03
7277,DE,Email,desktop,2023-08-17
7278,SE,Organic,mobile,2022-08-16
7279,CA,Email,mobile,2025-03-06
7280,UK,Paid Ads,desktop,2024-09-19
7281,DE,Paid Ads,mobile,2024-08-09
7282,BR,Organic,mobile,2022-05-17
7283,DE,Partnership,mobile,2022-11-17
7284,FR,Partnership,desktop,2024-10-08
7285,IN,Partnership,desktop,2023-03-19
7286,UK,Organic,mobile,2024-05-20
7287,CA,Email,mobile,2024-07-09
7288,NL,Paid Ads,mobile,2023-07-20
7289,AU,Referral,mobile,2025-09-13
7290,DE,Organic,desktop,2025-06-01
7291,US,Referral,desktop,2025-01-27
7292,AU,Partnership,mobile,2022-07-12
7293,BR,Organic,desktop,2022-09-09
7294,US,Organic,mobile,2024-05-06
7295,US,Organic,desktop,2022-12-25
7296,US,Organic,mobile,2025-10-11
7297,SE,Paid Ads,desktop,2022-12-21
7298,AU,Email,desktop,2024-04-29
7299,BR,Organic,mobile,2023-11-16
7300,CA,Referral,mobile,2024-10-28
7301,IN,Paid Ads,desktop,2022-10-26
7302,BR,Organic,desktop,2024-02-15
7303,CA,Paid Ads,mobile,2023-07-06
7304,CA,Organic,mobile,2025-07-16
7305,US,Referral,desktop,2022-04-16
7306,UK,Organic,mobile,2025-08-10
7307,AU,Referral,desktop,2025-05-22
7308,CA,Organic,mobile,2023-08-11
7309,AU,Partnership,mobile,2025-04-08
7310,FR,Email,desktop,2022-03-24
7311,SE,Organic,mobile,2025-09-30
7312,IN,Paid Ads,desktop,2024-06-17
7313,FR,Organic,desktop,2023-08-19
7314,CA,Email,mobile,2023-11-14
7315,BR,Paid Ads,mobile,2022-06-16
7316,AU,Email,mobile,2025-10-22
7317,FR,Organic,desktop,2022-04-13
7318,AU,Organic,mobile,2024-11-14
7319,SE,Paid Ads,desktop,2024-03-02
7320,BR,Organic,desktop,2025-09-13
7321,FR,Referral,mobile,2023-05-22
7322,AU,Organic,mobile,2024-06-24
7323,BR,Email,mobile,2024-04-23
7324,US,Email,mobile,2025-01-06
7325,DE,Organic,desktop,2022-06-19
7326,US,Paid Ads,mobile,2023-02-23
7327,IN,Paid Ads,desktop,2023-03-30
7328,CA,Referral,desktop,2025-02-13
7329,UK,Paid Ads,mobile,2023-02-14
7330,DE,Organic,mobile,2024-08-12
7331,CA,Organic,mobile,2023-04-01
7332,FR,Paid Ads,mobile,2025-06-20
7333,IN,Partnership,mobile,2025-09-07
7334,SE,Email,mobile,2024-06-07
7335,IN,Organic,mobile,2023-10-30
7336,AU,Referral,desktop,2023-05-02
7337,IN,Partnership,desktop,2022-05-08
7338,FR,Organic,desktop,2023-06-27
7339,SE,Referral,mobile,2024-11-13
7340,SE,Paid Ads,mobile,2024-06-25
7341,NL,Referral,mobile,2025-09-09
7342,IN,Referral,desktop,2023-12-31
7343,US,Partnership,desktop,2024-12-27
7344,NL,Organic,mobile,2024-05-01
7345,NL,Email,desktop,2024-05-31
7346,FR,Organic,mobile,2023-06-25
7347,DE,Paid Ads,desktop,2024-03-18
7348,US,Partnership,mobile,2024-04-08
7349,SE,Email,mobile,2025-01-10
7350,IN,Organic,mobile,2025-09-05
7351,NL,Referral,desktop,2023-09-27
7352,CA,Organic,mobile,2022-04-20
7353,CA,Organic,mobile,2024-05-10
7354,NL,Referral,mobile,2024-07-09
7355,AU,Paid Ads,mobile,2023-01-08
7356,IN,Paid Ads,desktop,2025-03-09
7357,FR,Referral,mobile,2025-10-17
7358,SE,Paid Ads,mobile,2025-09-10
7359,NL,Organic,mobile,2023-02-28
7360,US,Paid Ads,desktop,2025-07-04
7361,NL,Partnership,desktop,2025-01-08
7362,BR,Email,mobile,2024-03-17
7363,SE,Paid Ads,mobile,2024-07-04
7364,DE,Organic,desktop,2025-06-08
7365,SE,Referral,desktop,2024-04-20
7366,US,Referral,desktop,2023-11-29
7367,BR,Organic,desktop,2024-05-06
7368,DE,Paid Ads,desktop,2024-08-19
7369,UK,Partnership,desktop,2023-02-14
7370,US,Paid Ads,mobile,2025-07-29
7371,CA,Paid Ads,desktop,2024-12-06
7372,AU,Referral,mobile,2024-10-21
7373,SE,Organic,mobile,2022-08-27
7374,UK,Organic,mobile,2024-09-17
7375,BR,Partnership,mobile,2022-10-10
7376,UK,Organic,mobile,2022-07-13
7377,FR,Organic,mobile,2024-06-18
7378,IN,Paid Ads,mobile,2024-01-09
7379,SE,Email,desktop,2024-08-30
7380,IN,Email,desktop,2022-08-05
7381,CA,Organic,mobile,2024-02-16
7382,UK,Referral,mobile,2023-01-20
7383,BR,Paid Ads,mobile,2025-10-19
7384,CA,Paid Ads,desktop,2024-07-29
7385,IN,Referral,desktop,2024-12-20
7386,UK,Organic,mobile,2023-09-21
7387,CA,Partnership,desktop,2022-08-17
7388,US,Referral,mobile,2025-10-09
7389,NL,Paid Ads,mobile,2023-07-24
7390,AU,Referral,mobile,2024-02-06
7391,DE,Organic,desktop,2024-11-08
7392,US,Referral,mobile,2022-03-08
7393,CA,Organic,mobile,2025-04-29
7394,BR,Organic,mobile,2024-06-29
7395,FR,Referral,mobile,2023-07-12
7396,NL,Email,mobile,2022-06-05
7397,DE,Organic,mobile,2022-12-28
7398,US,Paid Ads,mobile,2025-07-23
7399,FR,Paid Ads,mobile,2024-12-19
7400,FR,Paid Ads,desktop,2023-05-28
7401,FR,Organic,mobile,2022-06-14
7402,NL,Referral,mobile,2024-12-24
7403,UK,Organic,desktop,2024-08-11
7404,US,Partnership,mobile,2024-01-11
7405,UK,Paid Ads,desktop,2023-11-16
7406,SE,Email,desktop,2023-04-03
7407,NL,Organic,mobile,2024-11-30
7408,FR,Email,desktop,2025-10-04
7409,FR,Organic,mobile,2023-01-21
7410,NL,Email,mobile,2024-09-09
7411,SE,Paid Ads,desktop,2024-02-07
7412,AU,Paid Ads,mobile,2024-03-08
7413,BR,Organic,desktop,2023-06-04
7414,AU,Organic,mobile,2025-05-14
7415,UK,Referral,mobile,2024-04-26
7416,NL,Paid Ads,mobile,2024-07-07
7417,BR,Referral,mobile,2023-08-22
7418,AU,Organic,mobile,2023-02-01
7419,UK,Organic,mobile,2022-07-29
7420,CA,Email,desktop,2025-01-18
7421,IN,Email,mobile,2023-02-27
7422,BR,Organic,mobile,2024-12-23
7423,DE,Referral,mobile,2023-12-23
7424,BR,Email,mobile,2024-01-27
7425,UK,Email,mobile,2024-04-06
7426,FR,Organic,mobile,2023-11-21
7427,UK,Email,desktop,2022-08-29
7428,US,Paid Ads,desktop,2023-08-29
7429,FR,Referral,desktop,2024-11-24
7430,UK,Paid Ads,desktop,2024-11-26
7431,AU,Referral,desktop,2023-07-24
7432,IN,Referral,desktop,2024-03-25
7433,UK,Paid Ads,desktop,2023-02-22
7434,AU,Paid Ads,mobile,2023-03-23
7435,DE,Referral,desktop,2022-03-03
7436,US,Paid Ads,desktop,2025-07-25
7437,CA,Organic,mobile,2023-03-24
7438,US,Organic,mobile,2023-04-21
7439,FR,Referral,desktop,2023-07-14
7440,IN,Email,desktop,2022-10-22
7441,US,Email,desktop,2024-10-27
7442,BR,Organic,desktop,2022-07-05
