subscription_id,customer_id,plan_id,start_date,cancel_date,status,mrr_usd
4736,6945,4,2024-08-30,,active,24.92
4737,6946,1,2025-05-04,,active,29.0
4738,6951,1,2025-03-25,,active,29.0
4739,6952,2,2024-05-11,,active,59.0
4740,6955,3,2025-06-16,,active,119.0
4741,6955,6,2025-07-07,,active,99.92
4742,6960,5,2025-09-26,,active,49.92
4743,6962,6,2024-02-03,2024-10-03,cancelled,99.92
4744,6963,4,2025-10-18,,active,24.92
4745,6964,1,2024-11-16,,active,29.0
4746,6968,6,2024-01-06,2025-06-06,cancelled,99.92
4747,6970,6,2024-05-05,,active,99.92
4748,6972,4,2024-09-19,,active,24.92
4749,6973,5,2022-06-25,,active,49.92
4750,6974,5,2024-02-07,,active,49.92
4751,6976,2,2024-03-30,,active,59.0
4752,6976,1,2024-04-04,,active,29.0
4753,6978,1,2025-07-06,,active,29.0
4754,6980,4,2022-05-22,,active,24.92
4755,6981,6,2023-03-22,2025-06-22,cancelled,99.92
4756,6982,6,2024-08-19,,active,99.92
4757,6982,1,2024-07-27,2024-12-27,cancelled,29.0
4758,6984,3,2025-06-24,,active,119.0
4759,6985,6,2025-07-26,,active,99.92
4760,6985,5,2025-06-19,2025-07-19,cancelled,49.92
4761,6986,5,2023-09-29,,active,49.92
4762,6987,2,2024-04-12,2025-02-12,cancelled,59.0
4763,6987,6,2024-02-18,,active,99.92
4764,6988,6,2024-06-04,2025-01-04,cancelled,99.92
4765,6988,3,2024-04-10,2024-04-10,cancelled,119.0
4766,6989,4,2023-01-24,,active,24.92
4767,6990,2,2022-05-08,2023-05-08,cancelled,59.0
4768,6992,2,2023-06-04,2023-07-04,cancelled,59.0
4769,6993,4,2023-06-15,,active,24.92
4770,6994,3,2022-08-06,2024-09-06,cancelled,119.0
4771,6994,5,2022-08-16,,active,49.92
4772,6996,3,2024-08-28,,active,119.0
4773,7000,1,2024-10-25,,active,29.0
4774,7003,5,2025-07-05,,active,49.92
4775,7004,3,2025-04-28,,active,119.0
4776,7004,5,2025-03-17,,active,49.92
4777,7005,1,2023-12-05,,active,29.0
4778,7007,1,2024-08-12,2025-08-12,cancelled,29.0
4779,7007,3,2024-08-23,2024-10-23,cancelled,119.0
4780,7008,5,2022-02-05,,active,49.92
4781,7008,4,2022-01-31,2023-08-28,cancelled,24.92
4782,7011,6,2023-07-03,,active,99.92
4783,7013,5,2023-08-09,2023-10-09,cancelled,49.92
4784,7015,4,2024-05-30,2024-12-30,cancelled,24.92
4785,7016,3,2025-07-25,,active,119.0
4786,7016,2,2025-08-02,,active,59.0
4787,7017,3,2023-07-07,,active,119.0
4788,7017,5,2023-06-18,2023-06-18,cancelled,49.92
4789,7018,4,2022-08-14,2025-04-14,cancelled,24.92
4790,7020,5,2025-03-14,,active,49.92
4791,7020,3,2025-04-13,2025-04-13,cancelled,119.0
4792,7022,6,2025-06-25,,active,99.92
4793,7023,1,2025-10-29,,active,29.0
4794,7024,4,2025-05-06,,active,24.92
4795,7026,2,2024-06-22,,active,59.0
4796,7029,1,2023-12-20,,active,29.0
4797,7030,6,2023-01-09,2023-09-09,cancelled,99.92
4798,7032,5,2023-08-23,2025-10-23,cancelled,49.92
4799,7033,6,2024-09-17,,active,99.92
4800,7034,5,2024-09-07,2024-09-07,cancelled,49.92
4801,7035,5,2024-04-30,,active,49.92
4802,7036,2,2025-06-06,,active,59.0
4803,7036,4,2025-06-27,,active,24.92
4804,7037,4,2023-07-18,2024-06-18,cancelled,24.92
4805,7038,2,2024-03-26,2025-05-26,cancelled,59.0
4806,7039,6,2024-08-15,,active,99.92
4807,7042,1,2024-02-15,,active,29.0
4808,7044,2,2023-02-03,,active,59.0
4809,7047,6,2025-03-23,,active,99.92
4810,7051,6,2025-07-27,,active,99.92
4811,7052,5,2024-07-22,,active,49.92
4812,7054,3,2024-05-27,,active,119.0
4813,7055,3,2024-06-16,2024-07-16,cancelled,119.0
4814,7056,4,2022-11-25,2022-11-25,cancelled,24.92
4815,7059,6,2025-08-25,,active,99.92
4816,7060,4,2025-08-16,,active,24.92
4817,7063,6,2024-12-20,,active,99.92
4818,7064,1,2025-04-10,,active,29.0
4819,7065,6,2022-12-09,2024-06-09,cancelled,99.92
4820,7066,6,2024-09-17,,active,99.92
4821,7069,3,2022-12-24,2023-11-24,cancelled,119.0
4822,7070,6,2023-03-11,2024-03-11,cancelled,99.92
4823,7071,3,2023-12-10,2024-01-10,cancelled,119.0
4824,7072,6,2024-04-16,,active,99.92
4825,7072,3,2024-03-05,,active,119.0
4826,7073,2,2024-10-17,2025-06-17,cancelled,59.0
4827,7074,2,2022-07-25,2023-08-25,cancelled,59.0
4828,7075,1,2024-06-15,,active,29.0
4829,7076,2,2023-03-02,,active,59.0
4830,7079,1,2024-08-07,,active,29.0
4831,7079,6,2024-09-18,2025-02-18,cancelled,99.92
4832,7085,3,2024-11-09,2024-12-09,cancelled,119.0
4833,7087,5,2024-12-07,2025-01-07,cancelled,49.92
4834,7088,5,2024-10-19,2025-07-19,cancelled,49.92
4835,7088,2,2024-11-14,2025-01-14,cancelled,59.0
4836,7089,6,2023-09-27,2024-07-27,cancelled,99.92
4837,7090,5,2022-09-17,2022-09-17,cancelled,49.92
4838,7092,3,2025-09-04,,active,119.0
4839,7093,6,2025-01-26,2025-01-26,cancelled,99.92
4840,7095,4,2023-12-15,,active,24.92
4841,7096,2,2024-09-24,2024-09-24,cancelled,59.0
4842,7097,6,2025-05-25,,active,99.92
4843,7098,4,2022-05-05,2023-07-05,cancelled,24.92
4844,7099,1,2023-06-07,2024-11-07,cancelled,29.0
4845,7100,6,2025-08-15,,active,99.92
4846,7101,5,2022-02-14,2022-09-14,cancelled,49.92
4847,7104,4,2024-11-08,,active,24.92
4848,7107,2,2022-05-06,2023-05-06,cancelled,59.0
4849,7107,1,2022-04-13,2022-04-13,cancelled,29.0
4850,7109,5,2025-08-11,,active,49.92
4851,7110,1,2024-02-19,,active,29.0
4852,7113,3,2024-01-18,,active,119.0
4853,7113,4,2024-02-10,,active,24.92
4854,7115,3,2024-07-27,2025-07-27,cancelled,119.0
4855,7116,6,2025-09-19,,active,99.92
4856,7119,3,2025-02-21,2025-10-21,cancelled,119.0
4857,7119,6,2025-01-08,,active,99.92
4858,7120,2,2024-09-26,2025-05-26,cancelled,59.0
4859,7121,4,2025-09-01,,active,24.92
4860,7122,1,2022-11-11,,active,29.0
4861,7124,1,2025-07-16,,active,29.0
4862,7126,1,2024-04-24,2024-11-24,cancelled,29.0
4863,7128,2,2023-08-13,2024-06-13,cancelled,59.0
4864,7129,2,2023-09-20,2023-09-20,cancelled,59.0
4865,7130,6,2025-10-30,,active,99.92
4866,7131,2,2023-09-09,2025-02-09,cancelled,59.0
4867,7133,3,2024-12-19,,active,119.0
4868,7134,4,2023-02-18,2023-02-18,cancelled,24.92
4869,7135,1,2024-06-01,2025-05-01,cancelled,29.0
4870,7135,5,2024-04-29,,active,49.92
4871,7137,6,2025-07-27,,active,99.92
4872,7139,1,2024-12-07,,active,29.0
4873,7139,3,2024-12-20,,active,119.0
4874,7145,6,2025-10-24,,active,99.92
4875,7146,2,2025-02-19,2025-04-19,cancelled,59.0
4876,7147,2,2025-04-20,,active,59.0
4877,7148,2,2023-04-11,,active,59.0
4878,7150,5,2024-11-07,,active,49.92
4879,7150,1,2024-11-04,,active,29.0
4880,7152,2,2022-09-25,,active,59.0
4881,7155,1,2023-07-14,,active,29.0
4882,7155,5,2023-08-22,2023-12-22,cancelled,49.92
4883,7165,4,2025-02-24,,active,24.92
4884,7166,2,2022-07-01,2022-12-01,cancelled,59.0
4885,7169,1,2023-06-19,2024-03-19,cancelled,29.0
4886,7170,3,2023-06-26,2025-01-26,cancelled,119.0
4887,7173,4,2024-01-24,,active,24.92
4888,7174,4,2025-04-19,,active,24.92
4889,7174,5,2025-03-31,,active,49.92
4890,7175,5,2022-10-02,,active,49.92
4891,7182,1,2024-01-28,,active,29.0
4892,7183,3,2025-04-21,,active,119.0
4893,7184,5,2025-05-14,,active,49.92
4894,7185,5,2023-05-27,2023-05-27,cancelled,49.92
4895,7186,6,2025-09-15,,active,99.92
4896,7187,4,2024-10-16,,active,24.92
4897,7188,3,2024-01-01,,active,119.0
4898,7190,1,2024-09-19,,active,29.0
4899,7191,3,2024-09-17,,active,119.0
4900,7193,5,2024-05-30,2024-05-30,cancelled,49.92
4901,7194,2,2023-01-25,,active,59.0
4902,7194,5,2023-02-14,,active,49.92
4903,7195,1,2025-06-26,2025-06-26,cancelled,29.0
4904,7196,6,2024-08-13,,active,99.92
4905,7198,2,2025-03-24,2025-04-24,cancelled,59.0
4906,7199,5,2025-10-25,,active,49.92
4907,7200,2,2025-10-12,,active,59.0
4908,7200,3,2025-09-12,,active,119.0
4909,7201,6,2023-12-13,2023-12-13,cancelled,99.92
4910,7202,5,2022-12-10,,active,49.92
4911,7203,1,2024-07-25,2025-10-25,cancelled,29.0
4912,7203,3,2024-07-30,,active,119.0
4913,7207,2,2023-06-27,2023-06-27,cancelled,59.0
4914,7208,1,2024-01-14,,active,29.0
4915,7210,5,2025-05-22,,active,49.92
4916,7210,1,2025-05-15,,active,29.0
4917,7211,1,2024-04-20,2024-10-20,cancelled,29.0
4918,7214,3,2024-06-13,,active,119.0
4919,7216,1,2024-10-27,,active,29.0
4920,7217,1,2024-09-09,2025-04-09,cancelled,29.0
4921,7218,1,2025-01-25,2025-10-25,cancelled,29.0
4922,7220,2,2025-09-10,,active,59.0
4923,7222,4,2023-05-27,2023-07-27,cancelled,24.92
4924,7223,3,2022-11-25,2022-11-25,cancelled,119.0
4925,7224,3,2023-10-05,,active,119.0
4926,7225,5,2025-08-25,,active,49.92
4927,7227,2,2025-07-17,,active,59.0
4928,7230,2,2024-03-06,2024-03-06,cancelled,59.0
4929,7232,5,2024-04-24,,active,49.92
4930,7233,6,2022-04-29,2022-11-29,cancelled,99.92
4931,7236,6,2024-05-02,2025-10-02,cancelled,99.92
4932,7237,5,2024-10-30,2024-12-30,cancelled,49.92
4933,7242,5,2025-09-18,,active,49.92
4934,7244,3,2024-07-07,2025-06-07,cancelled,119.0
4935,7246,1,2022-06-29,2024-02-28,cancelled,29.0
4936,7246,5,2022-06-10,,active,49.92
4937,7247,6,2024-12-20,2025-02-20,cancelled,99.92
4938,7247,4,2025-01-09,,active,24.92
4939,7248,6,2025-08-02,,active,99.92
4940,7249,1,2023-02-22,2024-06-22,cancelled,29.0
4941,7249,2,2023-02-07,2023-02-07,cancelled,59.0
4942,7252,5,2025-08-17,,active,49.92
4943,7255,4,2023-09-21,2023-09-21,cancelled,24.92
4944,7256,1,2024-08-15,,active,29.0
4945,7257,3,2022-06-24,2024-01-24,cancelled,119.0
4946,7258,5,2022-05-01,,active,49.92
4947,7260,5,2024-04-19,2024-07-19,cancelled,49.92
4948,7260,3,2024-04-01,,active,119.0
4949,7261,6,2023-07-13,,active,99.92
4950,7262,2,2023-02-17,,active,59.0
4951,7265,1,2025-06-17,,active,29.0
4952,7268,4,2024-02-05,,active,24.92
4953,7269,2,2024-04-26,2024-06-26,cancelled,59.0
4954,7270,1,2023-11-07,,active,29.0
4955,7271,3,2023-09-27,,active,119.0
4956,7271,1,2023-09-14,,active,29.0
4957,7272,3,2025-10-21,,active,119.0
4958,7276,1,2025-08-15,,active,29.0
4959,7279,3,2025-03-07,,active,119.0
4960,7279,2,2025-03-28,,active,59.0
4961,7280,5,2024-10-23,,active,49.92
4962,7281,3,2024-09-03,2025-04-03,cancelled,119.0
4963,7282,3,2022-05-26,2023-02-26,cancelled,119.0
4964,7283,4,2022-11-19,,active,24.92
4965,7283,6,2022-12-16,2022-12-16,cancelled,99.92
4966,7284,5,2024-11-24,2024-11-24,cancelled,49.92
4967,7288,2,2023-08-11,,active,59.0
4968,7294,5,2024-06-07,,active,49.92
4969,7295,3,2022-12-26,2025-10-26,cancelled,119.0
4970,7295,1,2023-01-21,2023-06-21,cancelled,29.0
4971,7296,6,2025-10-12,,active,99.92
4972,7297,4,2023-02-14,2023-02-14,cancelled,24.92
4973,7298,3,2024-05-17,2024-08-17,cancelled,119.0
4974,7299,6,2024-01-14,,active,99.92
4975,7300,4,2024-11-26,,active,24.92
4976,7302,5,2024-03-05,2025-06-05,cancelled,49.92
4977,7303,1,2023-07-24,2024-07-24,cancelled,29.0
4978,7305,4,2022-05-24,2022-06-24,cancelled,24.92
4979,7307,6,2025-07-13,,active,99.92
4980,7307,1,2025-05-28,,active,29.0
4981,7308,1,2023-09-06,2024-07-06,cancelled,29.0
4982,7309,1,2025-04-22,2025-06-22,cancelled,29.0
4983,7310,4,2022-04-04,2022-10-04,cancelled,24.92
4984,7312,1,2024-07-28,,active,29.0
4985,7312,5,2024-07-21,,active,49.92
4986,7315,3,2022-07-08,,active,119.0
4987,7315,6,2022-08-04,2024-04-04,cancelled,99.92
4988,7318,2,2024-12-23,,active,59.0
4989,7319,4,2024-04-28,2025-03-28,cancelled,24.92
4990,7321,6,2023-06-24,2024-01-24,cancelled,99.92
4991,7322,6,2024-07-03,,active,99.92
4992,7323,5,2024-05-09,2024-08-09,cancelled,49.92
4993,7323,3,2024-05-11,,active,119.0
4994,7325,3,2022-08-02,2022-10-02,cancelled,119.0
4995,7327,1,2023-04-08,2023-06-08,cancelled,29.0
4996,7327,2,2023-04-07,2024-12-07,cancelled,59.0
4997,7329,3,2023-04-14,,active,119.0
4998,7333,5,2025-10-05,,active,49.92
4999,7335,1,2023-11-13,2023-11-13,cancelled,29.0
5000,7336,6,2023-06-22,2024-01-22,cancelled,99.92
5001,7337,3,2022-06-14,2023-06-14,cancelled,119.0
5002,7338,5,2023-07-02,2023-07-02,cancelled,49.92
5003,7339,5,2024-11-14,,active,49.92
5004,7340,1,2024-08-21,,active,29.0
5005,7341,4,2025-09-10,,active,24.92
5006,7343,5,2025-01-09,,active,49.92
5007,7344,5,2024-06-26,,active,49.92
5008,7344,6,2024-06-26,,active,99.92
5009,7346,6,2023-08-23,2024-06-23,cancelled,99.92
5010,7349,2,2025-01-29,,active,59.0
5011,7350,2,2025-09-14,,active,59.0
5012,7351,4,2023-10-17,2023-10-17,cancelled,24.92
5013,7352,6,2022-04-24,,active,99.92
5014,7354,3,2024-08-25,,active,119.0
5015,7355,5,2023-02-18,2024-05-18,cancelled,49.92
5016,7356,4,2025-03-23,,active,24.92
5017,7359,2,2023-03-18,2023-05-18,cancelled,59.0
5018,7362,1,2024-05-15,2024-08-15,cancelled,29.0
5019,7365,1,2024-05-29,2025-03-28,cancelled,29.0
5020,7366,5,2024-01-27,,active,49.92
5021,7368,1,2024-10-04,,active,29.0
5022,7369,1,2023-03-28,2023-03-28,cancelled,29.0
5023,7370,1,2025-08-22,2025-10-22,cancelled,29.0
5024,7372,3,2024-11-29,,active,119.0
5025,7373,1,2022-10-13,2024-03-13,cancelled,29.0
5026,7375,5,2022-10-29,2023-01-29,cancelled,49.92
5027,7377,1,2024-07-01,2024-07-01,cancelled,29.0
5028,7380,5,2022-08-30,,active,49.92
5029,7381,6,2024-03-01,2024-04-01,cancelled,99.92
5030,7382,6,2023-03-14,2023-07-14,cancelled,99.92
5031,7382,4,2023-02-18,2025-09-18,cancelled,24.92
5032,7384,2,2024-08-06,,active,59.0
5033,7385,6,2024-12-21,2025-10-21,cancelled,99.92
5034,7385,3,2025-01-11,,active,119.0
5035,7387,3,2022-10-08,2022-12-08,cancelled,119.0
5036,7389,4,2023-08-19,,active,24.92
5037,7391,1,2024-12-31,2025-09-28,cancelled,29.0
5038,7391,6,2024-11-13,,active,99.92
5039,7394,1,2024-08-02,,active,29.0
5040,7396,4,2022-07-09,,active,24.92
5041,7397,1,2023-01-17,,active,29.0
5042,7399,3,2025-01-23,2025-01-23,cancelled,119.0
5043,7399,6,2025-01-12,,active,99.92
5044,7400,5,2023-06-27,2024-10-27,cancelled,49.92
5045,7401,6,2022-06-16,2022-06-16,cancelled,99.92
5046,7402,5,2025-01-02,2025-01-02,cancelled,49.92
5047,7405,5,2024-01-13,,active,49.92
5048,7406,6,2023-04-28,2023-04-28,cancelled,99.92
5049,7407,4,2024-12-16,2025-05-16,cancelled,24.92
5050,7410,2,2024-11-05,,active,59.0
5051,7411,6,2024-03-02,,active,99.92
5052,7411,3,2024-03-31,,active,119.0
5053,7414,6,2025-06-20,,active,99.92
5054,7415,1,2024-05-14,2024-09-14,cancelled,29.0
5055,7416,3,2024-07-21,2024-07-21,cancelled,119.0
5056,7417,2,2023-09-28,,active,59.0
5057,7418,3,2023-02-13,2024-06-13,cancelled,119.0
5058,7421,5,2023-03-16,,active,49.92
5059,7422,1,2025-02-04,,active,29.0
5060,7422,3,2025-01-15,2025-05-15,cancelled,119.0
5061,7423,1,2023-12-31,,active,29.0
5062,7424,6,2024-01-27,2024-08-27,cancelled,99.92
5063,7425,3,2024-06-04,2024-06-04,cancelled,119.0
5064,7426,6,2023-12-15,,active,99.92
5065,7432,1,2024-04-17,,active,29.0
5066,7435,3,2022-03-22,2022-12-22,cancelled,119.0
5067,7435,1,2022-04-14,2022-11-14,cancelled,29.0
5068,7436,1,2025-08-25,,active,29.0
5069,7437,4,2023-04-22,,active,24.92
5070,7438,6,2023-05-15,,active,99.92
5071,7439,6,2023-08-07,,active,99.92
5072,7441,6,2024-12-11,,active,99.92
5073,7445,6,2023-11-15,,active,99.92
5074,7446,4,2025-02-27,2025-02-27,cancelled,24.92
5075,7454,3,2024-10-25,2024-10-25,cancelled,119.0
5076,7455,1,2025-07-19,,active,29.0
5077,7457,1,2024-10-10,,active,29.0
5078,7458,2,2024-01-17,2025-04-17,cancelled,59.0
5079,7459,2,2023-06-04,,active,59.0
5080,7460,6,2023-07-25,,active,99.92
5081,7462,5,2023-12-06,,active,49.92
5082,7464,1,2024-01-08,,active,29.0
5083,7464,4,2023-12-06,,active,24.92
5084,7465,5,2024-01-02,,active,49.92
5085,7467,2,2025-06-04,,active,59.0
5086,7467,3,2025-06-25,,active,119.0
5087,7468,1,2024-11-18,2025-10-18,cancelled,29.0
5088,7469,2,2024-10-20,2025-08-20,cancelled,59.0
5089,7469,3,2024-11-19,2024-11-19,cancelled,119.0
5090,7470,6,2023-10-21,2024-05-21,cancelled,99.92
5091,7471,1,2025-07-05,,active,29.0
5092,7473,4,2025-08-16,,active,24.92
5093,7474,5,2024-07-23,,active,49.92
5094,7476,1,2024-06-04,,active,29.0
5095,7485,1,2024-02-22,,active,29.0
5096,7489,6,2024-10-15,,active,99.92
5097,7490,3,2025-05-29,,active,119.0
5098,7491,1,2022-11-11,2025-04-11,cancelled,29.0
5099,7492,3,2024-01-18,,active,119.0
5100,7494,5,2024-09-04,,active,49.92
5101,7496,6,2022-08-15,,active,99.92
5102,7505,6,2024-08-20,2025-04-20,cancelled,99.92
5103,7506,2,2025-10-15,,active,59.0
5104,7507,1,2024-03-11,,active,29.0
5105,7509,6,2024-09-21,2025-01-21,cancelled,99.92
5106,7510,2,2025-08-31,,active,59.0
5107,7514,2,2022-11-21,,active,59.0
5108,7514,5,2022-09-23,2024-01-23,cancelled,49.92
5109,7515,6,2024-10-28,,active,99.92
5110,7516,5,2025-05-23,,active,49.92
5111,7516,4,2025-06-03,,active,24.92
5112,7517,2,2023-08-12,,active,59.0
5113,7518,3,2023-07-05,2023-11-05,cancelled,119.0
5114,7519,4,2025-05-30,,active,24.92
5115,7521,2,2023-12-17,2024-04-17,cancelled,59.0
5116,7523,2,2024-09-16,,active,59.0
5117,7525,4,2023-12-30,2024-03-29,cancelled,24.92
5118,7526,1,2024-11-08,,active,29.0
5119,7528,2,2024-08-16,2025-01-16,cancelled,59.0
5120,7529,2,2024-12-03,,active,59.0
5121,7529,5,2024-12-24,2025-08-24,cancelled,49.92
5122,7530,1,2023-06-18,,active,29.0
5123,7531,6,2022-08-05,,active,99.92
5124,7533,2,2023-05-02,2025-06-02,cancelled,59.0
5125,7534,4,2024-05-15,2024-12-15,cancelled,24.92
5126,7535,5,2025-06-26,,active,49.92
5127,7535,4,2025-07-19,,active,24.92
5128,7536,4,2025-02-09,,active,24.92
5129,7536,2,2025-01-05,2025-07-05,cancelled,59.0
5130,7539,4,2024-03-02,2025-07-02,cancelled,24.92
5131,7541,6,2023-03-13,,active,99.92
5132,7541,4,2023-03-31,2024-04-29,cancelled,24.92
5133,7542,3,2022-07-29,2023-02-28,cancelled,119.0
5134,7542,5,2022-06-08,2025-02-08,cancelled,49.92
5135,7543,2,2024-09-08,2024-10-08,cancelled,59.0
5136,7545,6,2023-01-21,2024-12-21,cancelled,99.92
5137,7548,2,2023-06-27,2023-10-27,cancelled,59.0
5138,7551,6,2025-10-04,2025-10-04,cancelled,99.92
5139,7552,2,2024-02-09,,active,59.0
5140,7553,2,2025-01-10,,active,59.0
5141,7556,1,2024-05-05,,active,29.0
5142,7556,6,2024-04-09,,active,99.92
5143,7562,3,2024-12-02,2025-09-02,cancelled,119.0
5144,7563,5,2022-10-23,2024-06-23,cancelled,49.92
5145,7564,6,2025-01-28,,active,99.92
5146,7565,3,2024-06-21,,active,119.0
5147,7567,6,2025-08-19,,active,99.92
5148,7568,2,2022-06-26,2022-06-26,cancelled,59.0
5149,7571,6,2024-01-14,2024-09-14,cancelled,99.92
5150,7572,1,2024-08-15,,active,29.0
5151,7574,3,2025-02-23,,active,119.0
5152,7575,4,2022-03-13,2023-02-13,cancelled,24.92
5153,7575,5,2022-02-11,2023-07-11,cancelled,49.92
5154,7576,5,2023-01-24,,active,49.92
5155,7577,3,2024-08-30,,active,119.0
5156,7579,4,2025-09-24,,active,24.92
5157,7579,6,2025-09-25,,active,99.92
5158,7581,1,2024-12-04,,active,29.0
5159,7581,4,2024-12-20,,active,24.92
5160,7582,5,2024-01-29,2024-08-29,cancelled,49.92
5161,7582,1,2023-12-29,,active,29.0
5162,7585,5,2024-08-10,,active,49.92
5163,7586,4,2025-01-01,2025-01-01,cancelled,24.92
5164,7587,3,2024-02-02,,active,119.0
5165,7589,5,2024-07-09,2025-04-09,cancelled,49.92
5166,7590,1,2022-08-03,2023-09-03,cancelled,29.0
5167,7591,3,2023-04-17,,active,119.0
5168,7592,6,2025-07-27,2025-07-27,cancelled,99.92
5169,7593,2,2025-02-23,,active,59.0
5170,7593,1,2025-02-06,,active,29.0
5171,7594,5,2025-09-17,,active,49.92
5172,7597,2,2023-04-28,2024-05-28,cancelled,59.0
5173,7598,4,2022-03-21,2024-03-21,cancelled,24.92
5174,7598,5,2022-03-12,2022-03-12,cancelled,49.92
5175,7600,4,2023-07-16,,active,24.92
5176,7601,1,2025-01-01,2025-01-01,cancelled,29.0
5177,7602,6,2023-03-13,2023-07-13,cancelled,99.92
5178,7604,3,2025-09-13,,active,119.0
5179,7605,4,2023-09-20,2024-07-20,cancelled,24.92
5180,7606,6,2025-01-08,2025-01-08,cancelled,99.92
5181,7608,3,2024-10-11,,active,119.0
5182,7609,6,2023-10-21,2023-10-21,cancelled,99.92
5183,7609,1,2023-11-21,2023-11-21,cancelled,29.0
5184,7611,1,2023-09-13,,active,29.0
5185,7614,3,2024-01-29,,active,119.0
5186,7615,6,2023-07-07,,active,99.92
5187,7617,4,2023-10-23,,active,24.92
5188,7618,1,2025-02-23,,active,29.0
5189,7618,5,2025-04-05,,active,49.92
5190,7622,2,2024-09-27,2025-05-27,cancelled,59.0
5191,7623,6,2022-12-20,2024-03-20,cancelled,99.92
5192,7624,1,2025-01-13,,active,29.0
5193,7625,4,2024-07-04,2025-05-04,cancelled,24.92
5194,7626,5,2024-12-21,2024-12-21,cancelled,49.92
5195,7627,2,2025-08-19,,active,59.0
5196,7630,3,2025-03-18,,active,119.0
5197,7632,6,2024-10-01,,active,99.92
5198,7633,6,2023-10-21,,active,99.92
5199,7634,4,2025-10-31,,active,24.92
5200,7636,5,2022-05-13,,active,49.92
5201,7637,6,2023-10-24,,active,99.92
5202,7639,2,2022-05-27,2023-04-27,cancelled,59.0
5203,7640,2,2022-05-02,,active,59.0
5204,7640,4,2022-04-20,2022-04-20,cancelled,24.92
5205,7642,1,2023-11-13,,active,29.0
5206,7643,3,2024-04-02,2024-06-02,cancelled,119.0
5207,7644,6,2023-06-23,2023-07-23,cancelled,99.92
5208,7647,2,2024-06-05,,active,59.0
5209,7650,4,2024-10-13,2025-01-13,cancelled,24.92
5210,7653,6,2022-07-18,2022-07-18,cancelled,99.92
5211,7654,1,2025-06-26,2025-08-26,cancelled,29.0
5212,7655,2,2025-04-04,,active,59.0
5213,7658,1,2025-01-26,2025-07-26,cancelled,29.0
5214,7658,2,2024-12-07,,active,59.0
5215,7660,5,2024-11-03,,active,49.92
5216,7662,4,2024-11-26,2025-09-26,cancelled,24.92
5217,7662,3,2024-11-13,,active,119.0
5218,7665,5,2023-11-19,,active,49.92
5219,7665,4,2023-12-14,2025-07-14,cancelled,24.92
5220,7666,5,2023-09-05,2024-07-05,cancelled,49.92
5221,7668,3,2025-02-18,2025-02-18,cancelled,119.0
5222,7669,6,2025-08-02,,active,99.92
5223,7670,6,2023-10-27,,active,99.92
5224,7670,4,2023-11-30,,active,24.92
5225,7671,3,2025-04-26,2025-04-26,cancelled,119.0
5226,7672,3,2024-08-28,2024-11-28,cancelled,119.0
5227,7675,5,2024-07-21,2024-09-21,cancelled,49.92
5228,7676,5,2024-10-10,2024-10-10,cancelled,49.92
5229,7678,6,2025-10-17,2025-10-17,cancelled,99.92
5230,7679,3,2022-07-19,2023-07-19,cancelled,119.0
5231,7680,1,2022-06-13,,active,29.0
5232,7681,4,2025-10-04,,active,24.92
5233,7684,6,2024-06-03,,active,99.92
5234,7684,1,2024-04-30,,active,29.0
5235,7685,1,2022-09-13,,active,29.0
5236,7687,4,2025-02-24,,active,24.92
5237,7688,3,2023-09-22,2024-08-22,cancelled,119.0
5238,7688,1,2023-10-06,2023-10-06,cancelled,29.0
5239,7689,1,2023-09-15,2023-09-15,cancelled,29.0
5240,7691,1,2022-08-23,,active,29.0
5241,7692,4,2025-07-26,,active,24.92
5242,7692,2,2025-08-25,,active,59.0
5243,7693,3,2023-06-08,,active,119.0
5244,7694,4,2024-09-10,2025-03-10,cancelled,24.92
5245,7694,6,2024-09-27,,active,99.92
5246,7696,2,2025-01-15,2025-01-15,cancelled,59.0
5247,7697,6,2024-03-16,2024-07-16,cancelled,99.92
5248,7698,6,2024-12-25,,active,99.92
5249,7699,4,2023-12-01,,active,24.92
5250,7700,5,2023-08-03,2023-12-03,cancelled,49.92
5251,7702,3,2025-03-09,,active,119.0
5252,7703,1,2024-12-18,2024-12-18,cancelled,29.0
5253,7706,2,2022-05-03,,active,59.0
5254,7706,1,2022-05-07,,active,29.0
5255,7708,6,2025-04-30,2025-04-30,cancelled,99.92
5256,7708,3,2025-04-18,,active,119.0
5257,7709,3,2024-08-26,2024-08-26,cancelled,119.0
5258,7714,3,2024-03-26,,active,119.0
5259,7715,5,2022-07-01,,active,49.92
5260,7715,6,2022-07-18,2022-08-18,cancelled,99.92
5261,7716,2,2025-10-12,,active,59.0
5262,7716,3,2025-10-26,,active,119.0
5263,7718,3,2025-10-04,,active,119.0
